idsbr,latitude,longitude,geocode_status,geom_wkt
15124431,0.4328195,108.9491046,0,"POINT(108.9491046 0.4328195)"
15124469,0.2942261,109.1067100,0,"POINT(109.10671 0.2942261)"
17458819,0.4232528,109.2729049,2,"POINT(109.2729049 0.4232528)"
17458788,0.4299298,109.2685286,2,"POINT(109.2685286 0.4299298)"
235190,-8.5662088,116.0778298,1,"POINT(116.0778298 -8.5662088)"
17458816,0.4232528,109.2729049,2,"POINT(109.2729049 0.4232528)"
17458814,0.4232528,109.2729049,2,"POINT(109.2729049 0.4232528)"
17458793,0.4299298,109.2685286,2,"POINT(109.2685286 0.4299298)"
45109,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
17458780,0.4299298,109.2685286,2,"POINT(109.2685286 0.4299298)"
17458809,0.4299298,109.2685286,2,"POINT(109.2685286 0.4299298)"
17458795,0.4299298,109.2685286,2,"POINT(109.2685286 0.4299298)"
45098,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17458820,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
235255,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
98076738,0.5231834,108.9476663,2,"POINT(108.9476663 0.5231834)"
4179236,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
5965655,0.2570482,109.0914979,2,"POINT(109.0914979 0.2570482)"
97763664,0.3355160,109.2199796,2,"POINT(109.2199796 0.335516)"
5975315,0.3355160,109.2199796,2,"POINT(109.2199796 0.335516)"
6078577,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
6055302,0.4621087,108.9330882,2,"POINT(108.9330882 0.4621087)"
6379486,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
6379464,0.1573902,109.1598470,2,"POINT(109.159847 0.1573902)"
6379683,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
6208793,0.5162670,109.1547724,2,"POINT(109.1547724 0.516267)"
6379760,0.3277651,108.9665381,2,"POINT(108.9665381 0.3277651)"
6379572,0.3714993,108.9477297,1,"POINT(108.9477297 0.3714993)"
6379541,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
6379630,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
6379601,0.3600071,108.9602090,1,"POINT(108.960209 0.3600071)"
6379791,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
6379794,0.1542691,109.1915766,2,"POINT(109.1915766 0.1542691)"
6379789,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
6379815,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
6379811,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
6379795,0.2166670,109.1333330,2,"POINT(109.133333 0.216667)"
6379778,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
6379817,0.2957364,109.0371701,2,"POINT(109.0371701 0.2957364)"
6379816,0.1557637,109.1974295,2,"POINT(109.1974295 0.1557637)"
6379797,0.3605763,109.1653196,1,"POINT(109.1653196 0.3605763)"
6379796,0.2570482,109.0914979,2,"POINT(109.0914979 0.2570482)"
6379808,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
15125023,0.1957674,109.2403750,0,"POINT(109.240375 0.1957674)"
15125267,0.2770916,109.0748201,0,"POINT(109.0748201 0.2770916)"
15125835,0.3963452,108.9486824,0,"POINT(108.9486824 0.3963452)"
15126255,0.3373320,108.9611992,0,"POINT(108.9611992 0.337332)"
15126264,0.4901029,108.9481234,0,"POINT(108.9481234 0.4901029)"
15126663,0.3484833,109.2845356,0,"POINT(109.2845356 0.3484833)"
15126693,0.0559767,109.2144217,0,"POINT(109.2144217 0.0559767)"
15126794,0.1580090,109.1995116,0,"POINT(109.1995116 0.158009)"
6491548,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
6491158,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
6643877,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
6490237,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
6491924,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
6487860,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
6652764,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
6618129,0.3714993,108.9477297,1,"POINT(108.9477297 0.3714993)"
6492485,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
6489131,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
6491210,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
6491120,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17276006,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
7487174,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17087046,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17088102,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17088069,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17086455,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17079067,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17086589,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
16756743,-2.1541506,104.2209996,1,"POINT(104.2209996 -2.1541506)"
17140213,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
17140676,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
15127353,0.3746426,108.9742177,0,"POINT(108.9742177 0.3746426)"
15129250,0.2004767,109.1510146,0,"POINT(109.1510146 0.2004767)"
15129272,0.1244784,109.2412968,0,"POINT(109.2412968 0.1244784)"
15129954,0.2432833,109.1049048,0,"POINT(109.1049048 0.2432833)"
17444919,0.1573902,109.1598470,2,"POINT(109.159847 0.1573902)"
17445835,0.3649516,109.2753250,2,"POINT(109.275325 0.3649516)"
17446509,0.3653133,109.2752667,2,"POINT(109.2752667 0.3653133)"
17446295,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
17444323,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
15130488,0.1713858,109.1585773,0,"POINT(109.1585773 0.1713858)"
15362286,0.0225001,109.2751396,0,"POINT(109.2751396 0.0225001)"
15130505,0.1713800,109.1585667,0,"POINT(109.1585667 0.17138)"
15130774,0.3933750,108.9494600,0,"POINT(108.94946 0.393375)"
15131086,0.1519400,109.1614708,0,"POINT(109.1614708 0.15194)"
15132748,0.3587114,109.0115485,0,"POINT(109.0115485 0.3587114)"
15132933,0.3049879,109.1233335,0,"POINT(109.1233335 0.3049879)"
15133079,0.2421622,109.1048313,0,"POINT(109.1048313 0.2421622)"
15133112,0.3661067,109.2775017,0,"POINT(109.2775017 0.3661067)"
15133400,0.4473564,108.9410934,0,"POINT(108.9410934 0.4473564)"
15133525,0.0264193,109.2691591,0,"POINT(109.2691591 0.0264193)"
15133740,0.5111000,109.1257933,0,"POINT(109.1257933 0.5111)"
15133870,0.0692155,109.1944252,0,"POINT(109.1944252 0.0692155)"
15134060,0.5345673,108.9182984,0,"POINT(108.9182984 0.5345673)"
15134067,0.0678121,109.1983857,0,"POINT(109.1983857 0.0678121)"
15134616,0.1553599,109.2004189,0,"POINT(109.2004189 0.1553599)"
15134943,0.4140487,109.2160682,0,"POINT(109.2160682 0.4140487)"
15135137,0.0235222,109.2643493,0,"POINT(109.2643493 0.0235222)"
15135139,0.0931831,109.2087165,0,"POINT(109.2087165 0.0931831)"
15135732,0.3501961,108.9431191,0,"POINT(108.9431191 0.3501961)"
15135751,0.3517633,109.0041922,0,"POINT(109.0041922 0.3517633)"
15135790,0.3869920,108.9482682,0,"POINT(108.9482682 0.386992)"
15135797,0.3869924,108.9482690,0,"POINT(108.948269 0.3869924)"
15135814,0.4282867,109.2149600,0,"POINT(109.21496 0.4282867)"
15135882,0.2805183,109.0745300,0,"POINT(109.07453 0.2805183)"
15136173,0.2514753,109.0980864,0,"POINT(109.0980864 0.2514753)"
15136426,0.3508712,108.9667262,0,"POINT(108.9667262 0.3508712)"
15136481,0.2709683,109.0744625,0,"POINT(109.0744625 0.2709683)"
15136693,0.3432448,109.2833288,0,"POINT(109.2833288 0.3432448)"
15136817,0.4282579,109.2148294,0,"POINT(109.2148294 0.4282579)"
15136819,0.2629443,109.0847514,0,"POINT(109.0847514 0.2629443)"
15136945,0.4633882,108.9326310,0,"POINT(108.932631 0.4633882)"
15136950,0.4064033,108.9470567,0,"POINT(108.9470567 0.4064033)"
15137157,0.3803453,109.1712181,0,"POINT(109.1712181 0.3803453)"
15137253,0.1606131,109.2008772,0,"POINT(109.2008772 0.1606131)"
15626208,0.0621224,109.2054256,0,"POINT(109.2054256 0.0621224)"
15137418,0.3610283,109.2745483,0,"POINT(109.2745483 0.3610283)"
15137431,0.4774071,108.9595266,0,"POINT(108.9595266 0.4774071)"
15137774,0.0133446,109.2896146,0,"POINT(109.2896146 0.0133446)"
15138648,0.3326174,109.2213808,0,"POINT(109.2213808 0.3326174)"
15138955,0.3663220,108.9491089,0,"POINT(108.9491089 0.366322)"
15139210,0.2373482,109.1091632,0,"POINT(109.1091632 0.2373482)"
15140039,0.3274405,108.9700102,0,"POINT(108.9700102 0.3274405)"
15140083,0.2553051,109.0907010,0,"POINT(109.090701 0.2553051)"
15140296,0.1740008,109.2411092,0,"POINT(109.2411092 0.1740008)"
15140550,0.1603882,109.2005963,0,"POINT(109.2005963 0.1603882)"
15140993,0.3354625,108.9349482,0,"POINT(108.9349482 0.3354625)"
15141244,0.4906573,108.9546164,0,"POINT(108.9546164 0.4906573)"
15141421,0.4916898,108.9449496,0,"POINT(108.9449496 0.4916898)"
15141429,0.3904447,109.1868665,0,"POINT(109.1868665 0.3904447)"
15141540,0.1755041,109.2143748,0,"POINT(109.2143748 0.1755041)"
15141651,0.5184623,108.9338246,0,"POINT(108.9338246 0.5184623)"
15141754,0.3458589,108.9530415,0,"POINT(108.9530415 0.3458589)"
15141997,0.2595283,109.1101933,0,"POINT(109.1101933 0.2595283)"
15142333,0.4158149,109.2245216,0,"POINT(109.2245216 0.4158149)"
15142780,0.3181156,109.1803815,0,"POINT(109.1803815 0.3181156)"
15143294,0.0930875,109.1754851,0,"POINT(109.1754851 0.0930875)"
15143777,0.1739369,109.2410815,0,"POINT(109.2410815 0.1739369)"
15143942,0.3640949,108.9666805,0,"POINT(108.9666805 0.3640949)"
15143954,0.4510017,108.9389389,0,"POINT(108.9389389 0.4510017)"
15144559,0.3662183,109.1705383,0,"POINT(109.1705383 0.3662183)"
15144981,0.3707020,108.9567792,0,"POINT(108.9567792 0.370702)"
15145115,0.5250726,108.9478983,0,"POINT(108.9478983 0.5250726)"
15145657,0.3489136,109.1581496,0,"POINT(109.1581496 0.3489136)"
15146059,0.3457209,108.9634858,0,"POINT(108.9634858 0.3457209)"
15146565,0.2823265,109.0643531,0,"POINT(109.0643531 0.2823265)"
15146838,0.1275399,109.2373692,0,"POINT(109.2373692 0.1275399)"
15147011,0.4162648,109.2190928,0,"POINT(109.2190928 0.4162648)"
15147097,0.3393820,109.2126111,0,"POINT(109.2126111 0.339382)"
15147509,0.3109156,109.0071201,0,"POINT(109.0071201 0.3109156)"
15147804,0.3270129,108.9653939,0,"POINT(108.9653939 0.3270129)"
15147912,0.0363656,109.2508188,0,"POINT(109.2508188 0.0363656)"
15148168,0.4965133,108.9116233,0,"POINT(108.9116233 0.4965133)"
15148178,0.4983659,108.9508237,0,"POINT(108.9508237 0.4983659)"
15148476,0.3578783,108.9823233,0,"POINT(108.9823233 0.3578783)"
15148907,0.5541637,108.9253166,0,"POINT(108.9253166 0.5541637)"
15149314,0.1595802,109.2009661,0,"POINT(109.2009661 0.1595802)"
15149402,0.2729944,109.0701959,0,"POINT(109.0701959 0.2729944)"
15149922,0.3069441,109.0087000,0,"POINT(109.0087 0.3069441)"
15150312,0.3196833,109.0673850,0,"POINT(109.067385 0.3196833)"
6379782,0.3637000,108.9000000,0,"POINT(108.9 0.3637)"
15150450,0.4112470,108.9466384,0,"POINT(108.9466384 0.411247)"
15151176,0.2773578,109.0784202,0,"POINT(109.0784202 0.2773578)"
15151239,0.0633429,109.2033807,0,"POINT(109.2033807 0.0633429)"
15151433,0.0225488,109.2672493,0,"POINT(109.2672493 0.0225488)"
15152171,0.1721755,109.1584401,0,"POINT(109.1584401 0.1721755)"
15152743,0.3507414,109.0226548,0,"POINT(109.0226548 0.3507414)"
15152842,0.3294964,108.9673526,0,"POINT(108.9673526 0.3294964)"
15153243,0.3495175,108.9947162,0,"POINT(108.9947162 0.3495175)"
15153622,0.3370277,108.9629359,0,"POINT(108.9629359 0.3370277)"
15153945,0.1508060,109.1661527,0,"POINT(109.1661527 0.150806)"
15154517,0.0274764,109.2608779,0,"POINT(109.2608779 0.0274764)"
15154604,0.2500533,109.0992643,0,"POINT(109.0992643 0.2500533)"
15154692,0.1511821,109.1596526,0,"POINT(109.1596526 0.1511821)"
15155179,0.4910986,108.9569354,0,"POINT(108.9569354 0.4910986)"
15155195,0.4911515,108.9569521,0,"POINT(108.9569521 0.4911515)"
15155284,0.1712640,109.1589628,0,"POINT(109.1589628 0.171264)"
15155378,0.3609704,109.1641055,0,"POINT(109.1641055 0.3609704)"
15155382,0.2813732,109.0649781,0,"POINT(109.0649781 0.2813732)"
15156101,0.3454719,108.9633710,0,"POINT(108.963371 0.3454719)"
15156902,0.0939284,109.2166634,0,"POINT(109.2166634 0.0939284)"
15157288,0.4962619,108.9228192,0,"POINT(108.9228192 0.4962619)"
15158063,0.0192115,109.2749373,0,"POINT(109.2749373 0.0192115)"
15158187,0.3719515,108.9484558,0,"POINT(108.9484558 0.3719515)"
15158376,0.3650183,109.2671517,0,"POINT(109.2671517 0.3650183)"
15158637,0.2725355,109.0698001,0,"POINT(109.0698001 0.2725355)"
15158688,0.3917195,109.1920209,0,"POINT(109.1920209 0.3917195)"
15158970,0.3640776,108.9470442,0,"POINT(108.9470442 0.3640776)"
15159545,0.3589237,108.9619969,0,"POINT(108.9619969 0.3589237)"
15159760,0.5542260,108.9274433,0,"POINT(108.9274433 0.554226)"
15159802,0.5542320,108.9274508,0,"POINT(108.9274508 0.554232)"
15159913,0.4966218,108.9134877,0,"POINT(108.9134877 0.4966218)"
17454717,0.2882938,109.0541229,2,"POINT(109.0541229 0.2882938)"
15160059,0.2148600,109.1988500,0,"POINT(109.19885 0.21486)"
15160070,0.2146950,109.1988134,0,"POINT(109.1988134 0.214695)"
15160206,0.1260418,109.1550922,0,"POINT(109.1550922 0.1260418)"
15160404,0.3765673,108.9468525,0,"POINT(108.9468525 0.3765673)"
15160845,0.3406333,109.0257233,0,"POINT(109.0257233 0.3406333)"
15160921,0.1132350,109.2209567,0,"POINT(109.2209567 0.113235)"
15161062,0.5245842,108.9477776,0,"POINT(108.9477776 0.5245842)"
15161613,0.4304891,108.9461987,0,"POINT(108.9461987 0.4304891)"
15161864,0.4126247,109.0013738,0,"POINT(109.0013738 0.4126247)"
15161917,0.2760682,109.0686546,0,"POINT(109.0686546 0.2760682)"
15162127,0.2383930,109.1363583,0,"POINT(109.1363583 0.238393)"
15162899,0.3631136,108.9425963,0,"POINT(108.9425963 0.3631136)"
15163114,0.3549196,108.9712762,0,"POINT(108.9712762 0.3549196)"
15163135,0.3549022,108.9710105,0,"POINT(108.9710105 0.3549022)"
15163380,0.3610678,108.9592911,0,"POINT(108.9592911 0.3610678)"
15163534,0.1275258,109.1557849,0,"POINT(109.1557849 0.1275258)"
15163574,0.3435936,109.2853929,0,"POINT(109.2853929 0.3435936)"
15163723,0.1428616,109.1615166,0,"POINT(109.1615166 0.1428616)"
15164144,0.2856000,109.0576335,0,"POINT(109.0576335 0.2856)"
15164322,0.4843922,108.9151747,0,"POINT(108.9151747 0.4843922)"
15164539,0.2610242,109.0954473,0,"POINT(109.0954473 0.2610242)"
15164804,0.3450186,109.2814460,0,"POINT(109.281446 0.3450186)"
15164893,0.5756849,109.1002851,0,"POINT(109.1002851 0.5756849)"
15165274,0.2820298,109.0553614,0,"POINT(109.0553614 0.2820298)"
15165601,0.3527912,109.1802776,0,"POINT(109.1802776 0.3527912)"
15165868,0.4966094,108.9148525,0,"POINT(108.9148525 0.4966094)"
15166004,0.2919972,109.0466884,0,"POINT(109.0466884 0.2919972)"
15167296,0.1980002,109.1954465,0,"POINT(109.1954465 0.1980002)"
15167438,0.0196338,109.2743835,0,"POINT(109.2743835 0.0196338)"
15167781,0.3569896,108.9731059,0,"POINT(108.9731059 0.3569896)"
15168061,0.2580850,109.0918700,0,"POINT(109.09187 0.258085)"
15168566,0.3259530,109.0323224,0,"POINT(109.0323224 0.325953)"
15168813,0.2331573,109.1146421,0,"POINT(109.1146421 0.2331573)"
15169631,0.3629288,108.9567123,0,"POINT(108.9567123 0.3629288)"
15169850,0.3261919,109.1473196,0,"POINT(109.1473196 0.3261919)"
15170216,0.3588370,109.1685546,0,"POINT(109.1685546 0.358837)"
15170405,0.0856737,109.2400001,0,"POINT(109.2400001 0.0856737)"
15170768,0.3739815,108.9545654,0,"POINT(108.9545654 0.3739815)"
15172274,0.3687056,109.2767528,0,"POINT(109.2767528 0.3687056)"
15172331,0.1806103,109.1538669,0,"POINT(109.1538669 0.1806103)"
15173031,0.3270491,108.9808315,0,"POINT(108.9808315 0.3270491)"
15173502,0.1210634,109.1746934,0,"POINT(109.1746934 0.1210634)"
15173587,0.3484394,109.2806495,0,"POINT(109.2806495 0.3484394)"
15173704,0.3258299,109.0543233,0,"POINT(109.0543233 0.3258299)"
15173848,0.3616446,109.1656987,0,"POINT(109.1656987 0.3616446)"
15174190,0.3430472,108.9745116,0,"POINT(108.9745116 0.3430472)"
15174282,0.3580842,109.1731830,0,"POINT(109.173183 0.3580842)"
15174290,0.1619090,109.2129210,0,"POINT(109.212921 0.161909)"
15174896,0.4521994,108.9420708,0,"POINT(108.9420708 0.4521994)"
15175536,0.2916493,109.1078995,0,"POINT(109.1078995 0.2916493)"
15175721,0.1594716,109.2016502,0,"POINT(109.2016502 0.1594716)"
15175777,0.5324929,108.9175760,0,"POINT(108.917576 0.5324929)"
15176386,0.0135101,109.2892600,0,"POINT(109.28926 0.0135101)"
15176388,0.1619224,109.2036246,0,"POINT(109.2036246 0.1619224)"
15176441,0.3286083,109.0446733,0,"POINT(109.0446733 0.3286083)"
15176457,0.3349867,109.0257383,0,"POINT(109.0257383 0.3349867)"
15176503,0.0823916,109.1830277,0,"POINT(109.1830277 0.0823916)"
15177005,0.3990972,109.2032803,0,"POINT(109.2032803 0.3990972)"
15178126,0.3897600,109.1588600,0,"POINT(109.15886 0.38976)"
97238921,0.2957970,109.1069000,0,"POINT(109.1069 0.295797)"
97238922,0.2958360,109.1071000,0,"POINT(109.1071 0.295836)"
97238919,0.2955410,109.1071000,0,"POINT(109.1071 0.295541)"
235216,0.0000000,0.0000000,0,"POINT(0 0)"
13596406,0.3064860,109.0710000,0,"POINT(109.071 0.306486)"
6379783,0.3637000,108.9000000,0,"POINT(108.9 0.3637)"
13997481,0.3787690,108.9483000,0,"POINT(108.9483 0.378769)"
14010430,0.2788110,109.0748000,0,"POINT(109.0748 0.278811)"
6379785,0.3639260,108.9000000,0,"POINT(108.9 0.363926)"
14400506,0.3587340,108.9621000,0,"POINT(108.9621 0.358734)"
14406322,0.3624030,109.1649000,0,"POINT(109.1649 0.362403)"
14566212,0.3625870,108.9607000,0,"POINT(108.9607 0.362587)"
14806318,0.0613850,109.2051000,0,"POINT(109.2051 0.061385)"
14985787,0.0234890,109.2925000,0,"POINT(109.2925 0.023489)"
15233367,0.2226131,109.1467209,0,"POINT(109.1467209 0.2226131)"
15248385,0.0659732,109.2050218,0,"POINT(109.2050218 0.0659732)"
15310632,0.3601495,108.9506463,0,"POINT(108.9506463 0.3601495)"
15183571,0.3434784,109.2806982,0,"POINT(109.2806982 0.3434784)"
15183599,0.4484185,108.9455449,0,"POINT(108.9455449 0.4484185)"
15184010,0.2483811,109.1006558,0,"POINT(109.1006558 0.2483811)"
15184118,0.1875450,109.1454167,0,"POINT(109.1454167 0.187545)"
15184477,0.3611991,109.1638747,0,"POINT(109.1638747 0.3611991)"
15184753,0.3283749,109.0567652,0,"POINT(109.0567652 0.3283749)"
15184890,0.4625870,108.9336540,0,"POINT(108.933654 0.462587)"
15185608,0.4069484,108.9861848,0,"POINT(108.9861848 0.4069484)"
17448226,0.3590020,108.9621000,0,"POINT(108.9621 0.359002)"
15185622,0.2515201,109.0980304,0,"POINT(109.0980304 0.2515201)"
15185720,0.1594040,109.2015667,0,"POINT(109.2015667 0.159404)"
15185741,0.0576983,109.2114733,0,"POINT(109.2114733 0.0576983)"
15185821,0.0214950,109.2918024,0,"POINT(109.2918024 0.021495)"
15185849,0.3393814,109.2129317,0,"POINT(109.2129317 0.3393814)"
15185943,0.5007166,108.9112016,0,"POINT(108.9112016 0.5007166)"
15186086,0.5267434,108.9483795,0,"POINT(108.9483795 0.5267434)"
15186198,0.3453812,108.9753334,0,"POINT(108.9753334 0.3453812)"
15186462,0.4058833,109.2931383,0,"POINT(109.2931383 0.4058833)"
15186703,0.3476548,109.2802395,0,"POINT(109.2802395 0.3476548)"
15186705,0.3027304,109.0234892,0,"POINT(109.0234892 0.3027304)"
15187352,0.5496895,109.1442209,0,"POINT(109.1442209 0.5496895)"
15188093,0.2712662,109.0688228,0,"POINT(109.0688228 0.2712662)"
15188447,0.4488451,108.9524537,0,"POINT(108.9524537 0.4488451)"
15188957,0.3527878,108.9447505,0,"POINT(108.9447505 0.3527878)"
15189026,0.2902535,109.0998194,0,"POINT(109.0998194 0.2902535)"
15189318,0.2092427,109.2361002,0,"POINT(109.2361002 0.2092427)"
15189884,0.4508643,108.9443342,0,"POINT(108.9443342 0.4508643)"
15190040,0.0956077,109.1735475,0,"POINT(109.1735475 0.0956077)"
15190216,0.3629752,108.9565286,0,"POINT(108.9565286 0.3629752)"
15190279,0.4955162,108.9101745,0,"POINT(108.9101745 0.4955162)"
15190320,0.3050515,109.1236591,0,"POINT(109.1236591 0.3050515)"
15190726,0.3311727,109.2231001,0,"POINT(109.2231001 0.3311727)"
15191718,0.2025424,109.1800071,0,"POINT(109.1800071 0.2025424)"
15192052,0.4094829,108.9842433,0,"POINT(108.9842433 0.4094829)"
15192569,0.2755790,109.0712461,0,"POINT(109.0712461 0.275579)"
15192742,0.5281766,108.9160536,0,"POINT(108.9160536 0.5281766)"
15193145,0.3552985,109.1598876,0,"POINT(109.1598876 0.3552985)"
15193384,0.3538713,108.9709923,0,"POINT(108.9709923 0.3538713)"
15194060,0.3240693,108.9676436,0,"POINT(108.9676436 0.3240693)"
15194433,0.1225287,109.2426505,0,"POINT(109.2426505 0.1225287)"
15194481,0.0736114,109.1917355,0,"POINT(109.1917355 0.0736114)"
15194577,0.0543271,109.2657728,0,"POINT(109.2657728 0.0543271)"
15194596,0.1562662,109.1948034,0,"POINT(109.1948034 0.1562662)"
15194647,0.3524248,108.9625589,0,"POINT(108.9625589 0.3524248)"
15194725,0.0597131,109.2075915,0,"POINT(109.2075915 0.0597131)"
15195424,0.0157758,109.2816041,0,"POINT(109.2816041 0.0157758)"
15195476,0.2549306,109.0893658,0,"POINT(109.0893658 0.2549306)"
15195516,0.0830829,109.1827283,0,"POINT(109.1827283 0.0830829)"
15195739,0.2549440,109.0893546,0,"POINT(109.0893546 0.254944)"
15195750,0.4662982,108.9751657,0,"POINT(108.9751657 0.4662982)"
15197382,0.5023567,109.1596750,0,"POINT(109.159675 0.5023567)"
15197637,0.2055385,109.2039228,0,"POINT(109.2039228 0.2055385)"
15197695,0.2717964,109.0716017,0,"POINT(109.0716017 0.2717964)"
15197937,0.4968159,108.9115244,0,"POINT(108.9115244 0.4968159)"
15198601,0.3250264,108.9740549,0,"POINT(108.9740549 0.3250264)"
15198610,0.5397989,108.9335173,0,"POINT(108.9335173 0.5397989)"
15198672,0.3409033,109.1854379,0,"POINT(109.1854379 0.3409033)"
15198897,0.1635974,109.1617159,0,"POINT(109.1617159 0.1635974)"
15199099,0.3762938,109.1475284,0,"POINT(109.1475284 0.3762938)"
15199571,0.3609084,108.9631393,0,"POINT(108.9631393 0.3609084)"
15199703,0.4636822,108.9710342,0,"POINT(108.9710342 0.4636822)"
15199739,0.3559270,109.1733014,0,"POINT(109.1733014 0.355927)"
15199806,0.4046486,108.9477019,0,"POINT(108.9477019 0.4046486)"
15199817,0.4046419,108.9477015,0,"POINT(108.9477015 0.4046419)"
15200467,0.2275434,109.1617763,0,"POINT(109.1617763 0.2275434)"
15200866,0.0195970,109.2745036,0,"POINT(109.2745036 0.019597)"
15201146,0.5542875,108.9272416,0,"POINT(108.9272416 0.5542875)"
15202094,0.2757323,109.0964399,0,"POINT(109.0964399 0.2757323)"
15202287,0.2006386,109.1509638,0,"POINT(109.1509638 0.2006386)"
15202435,0.3253115,108.9732144,0,"POINT(108.9732144 0.3253115)"
15202501,0.5364400,109.1501957,0,"POINT(109.1501957 0.53644)"
15203234,0.2678249,109.0987226,0,"POINT(109.0987226 0.2678249)"
15203283,0.4779007,108.9591388,0,"POINT(108.9591388 0.4779007)"
15204384,0.5881646,109.1359799,0,"POINT(109.1359799 0.5881646)"
15204444,0.3003018,109.0276442,0,"POINT(109.0276442 0.3003018)"
15204484,0.3754628,109.1708335,0,"POINT(109.1708335 0.3754628)"
15204559,0.2580933,109.0918250,0,"POINT(109.091825 0.2580933)"
15204674,0.3566463,108.9461946,0,"POINT(108.9461946 0.3566463)"
15204688,0.2212233,109.2482867,0,"POINT(109.2482867 0.2212233)"
15205100,0.3752305,108.9672921,0,"POINT(108.9672921 0.3752305)"
15205342,0.2911120,109.1054622,0,"POINT(109.1054622 0.291112)"
15205606,0.1958617,109.1437850,0,"POINT(109.143785 0.1958617)"
15205610,0.5118627,108.9482331,0,"POINT(108.9482331 0.5118627)"
15205632,0.3668472,108.9611866,0,"POINT(108.9611866 0.3668472)"
15205792,0.0658987,109.1984830,0,"POINT(109.198483 0.0658987)"
15205953,0.3386078,109.0182660,0,"POINT(109.018266 0.3386078)"
15205978,0.4874987,108.9550237,0,"POINT(108.9550237 0.4874987)"
15206157,0.3492853,108.9937094,0,"POINT(108.9937094 0.3492853)"
15206486,0.3521305,109.0146296,0,"POINT(109.0146296 0.3521305)"
15206644,0.4796884,108.9510539,0,"POINT(108.9510539 0.4796884)"
15206956,0.3219871,109.0525472,0,"POINT(109.0525472 0.3219871)"
15207025,0.3305436,108.9661206,0,"POINT(108.9661206 0.3305436)"
15207097,0.3461928,108.9621644,0,"POINT(108.9621644 0.3461928)"
15207968,0.4296952,109.2688166,0,"POINT(109.2688166 0.4296952)"
15209766,0.0368633,109.2451933,0,"POINT(109.2451933 0.0368633)"
15210188,0.3695668,108.9620676,0,"POINT(108.9620676 0.3695668)"
15210794,0.4961397,108.9254806,0,"POINT(108.9254806 0.4961397)"
15211609,0.0919543,109.1751911,0,"POINT(109.1751911 0.0919543)"
15212236,0.3606383,109.1631303,0,"POINT(109.1631303 0.3606383)"
15212264,0.5552169,109.1397161,0,"POINT(109.1397161 0.5552169)"
15212372,0.3185897,109.1803256,0,"POINT(109.1803256 0.3185897)"
15212983,0.2979600,109.0375083,0,"POINT(109.0375083 0.29796)"
17448227,0.3668920,108.9527000,0,"POINT(108.9527 0.366892)"
15213334,0.3733617,108.9553136,0,"POINT(108.9553136 0.3733617)"
15213744,0.3135502,109.0112253,0,"POINT(109.0112253 0.3135502)"
15213961,0.3641271,108.9428277,0,"POINT(108.9428277 0.3641271)"
15214332,0.3938237,108.9703585,0,"POINT(108.9703585 0.3938237)"
