kk,gid,ikn,bstt,luas,bsbtt,idsls,kdkab,kdkec,kdsls,nmkab,nmkec,nmsls,bstt_k,kddesa,kdprov,khusus,muatan,nmdesa,nmprov,posisi,rw_dki,segmen,sumber,dom_sls,periode,tingkat,idsubsls,kdsubsls,nm_gedung,wil_campur
,"616198","0",,19.5399192204844,,"61041210052003","04","121","2003",MEMPAWAH,SADANIANG,HUTAN,,"005","61",,,ANSIAP,KALIMANTAN BARAT,,,,,,2024_1,,"6104121005200300","00",,
,"616197","0",,0.159162375434317,,"61041210010007","04","121","0007",MEMPAWAH,SADANIANG,RT 007 RW 03 DUSUN UNTANG,,"001","61",,,PENTEK,KALIMANTAN BARAT,,,,,,2024_1,,"6104121001000700","00",,
,"616196","0",,2.66622138369623,,"61041210012003","04","121","2003",MEMPAWAH,SADANIANG,HUTAN,,"001","61",,,PENTEK,KALIMANTAN BARAT,,,,,,2024_1,,"6104121001200300","00",,
,"616194","0",,0.060726676184847,,"61040800020048","04","080","0048",MEMPAWAH,JONGKAT,RT 001 RW 010 DUSUN RADEN TAUFIK,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002004800","00",,
,"616193","0",,0.493308136362817,,"61041210010011","04","121","0011",MEMPAWAH,SADANIANG,RT 010 RW 04 DUSUN PENYUAK,,"001","61",,,PENTEK,KALIMANTAN BARAT,,,,,,2024_1,,"6104121001001100","00",,
,"616192","0",,0.161503785126112,,"61041210010012","04","121","0012",MEMPAWAH,SADANIANG,RT 011 RW 04 DUSUN PENYUAK,,"001","61",,,PENTEK,KALIMANTAN BARAT,,,,,,2024_1,,"6104121001001200","00",,
,"616191","0",,0.633633281306464,,"61041210040008","04","121","0008",MEMPAWAH,SADANIANG,RT 011 RW 03 DUSUN PELANJAU,,"004","61",,,AMAWANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104121004000800","00",,
,"616190","0",,2.13214415124709,,"61040800031007","04","080","1007",MEMPAWAH,JONGKAT,PERKEBUNAN SAWIT,,"003","61",,,WAJOK HILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080003100700","00",,
,"616189","0",,0.512830803604198,,"61040800030039","04","080","0039",MEMPAWAH,JONGKAT,RT 002 RW 10 DUSUN PALAWIJA,,"003","61",,,WAJOK HILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080003003900","00",,
,"616188","0",,2.5929228094135,,"61040910021002","04","091","1002",MEMPAWAH,ANJONGAN,KEBUN SAWIT,,"002","61",,,ANJUNGAN MELANCAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104091002100200","00",,
,"616240","0",,6.28971907659498,,"61040810050031","04","081","0031",MEMPAWAH,SEGEDONG,RT 004 RW 012 DUSUN KARYA UTAMA,,"005","61",,,PENITI BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081005003100","00",,
,"616186","0",,1.34075069401158,,"61040810030002","04","081","0002",MEMPAWAH,SEGEDONG,RT 002 RW 01 DUSUN NELAYAN,,"003","61",,,SUNGAI PURUN BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081003000200","00",,
,"616185","0",,0.149614853585356,,"61040810020006","04","081","0006",MEMPAWAH,SEGEDONG,RT 001 RW 002 DUSUN SUBUR 2,,"002","61",,,SUNGAI BURUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104081002000600","00",,
,"616184","0",,0.283713591949137,,"61040810020007","04","081","0007",MEMPAWAH,SEGEDONG,RT 002 RW 002 DUSUN SUBUR 2,,"002","61",,,SUNGAI BURUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104081002000700","00",,
,"616183","0",,0.830099475888765,,"61040810020009","04","081","0009",MEMPAWAH,SEGEDONG,RT 004 RW 002 DUSUN SUBUR 2,,"002","61",,,SUNGAI BURUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104081002000900","00",,
,"616180","0",,0.722499994334577,,"61041010041003","04","101","1003",MEMPAWAH,MEMPAWAH TIMUR,PERKEBUNAN,,"004","61",,,PASIR PALEMBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104101004100300","00",,
,"616179","0",,0.601253296518611,,"61041010040004","04","101","0004",MEMPAWAH,MEMPAWAH TIMUR,RT 004 RW 02 DUSUN PELAIK,,"004","61",,,PASIR PALEMBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104101004000400","00",,
,"616178","0",,53.5776411474743,,"61041000142001","04","100","2001",MEMPAWAH,MEMPAWAH HILIR,HUTAN  DIBELAKANG RT TERAKHIR SENGKUBANG,,"014","61",,,SENGKUBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100014200100","00",,
,"616173","0",,0.221167707411774,,"61040810020008","04","081","0008",MEMPAWAH,SEGEDONG,RT 003 RW 002 DUSUN SUBUR 2,,"002","61",,,SUNGAI BURUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104081002000800","00",,
,"616172","0",,0.579562511529914,,"61041000140009","04","100","0009",MEMPAWAH,MEMPAWAH HILIR,RT 009 RW 004 DUSUN SIMPANG TIGA,,"014","61",,,SENGKUBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100014000900","00",,
,"616171","0",,0.428860246993156,,"61041000140015","04","100","0015",MEMPAWAH,MEMPAWAH HILIR,RT 015 RW 007 DUSUN PARIT SENIN,,"014","61",,,SENGKUBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100014001500","00",,
,"616170","0",,0.104705868948683,,"61041000140014","04","100","0014",MEMPAWAH,MEMPAWAH HILIR,RT 014 RW 007 DUSUN PARIT SENIN,,"014","61",,,SENGKUBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100014001400","00",,
,"616169","0",,0.21570918776846,,"61041000140013","04","100","0013",MEMPAWAH,MEMPAWAH HILIR,RT 013 RW 006 DUSUN PARIT SENIN,,"014","61",,,SENGKUBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100014001300","00",,
,"616168","0",,0.482614675912706,,"61041000140011","04","100","0011",MEMPAWAH,MEMPAWAH HILIR,RT 011 RW 005 DUSUN SIMPANG TIGA,,"014","61",,,SENGKUBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100014001100","00",,
,"616166","0",,0.407057477355507,,"61041000140010","04","100","0010",MEMPAWAH,MEMPAWAH HILIR,RT 010 RW 005 DUSUN SIMPANG TIGA,,"014","61",,,SENGKUBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100014001000","00",,
,"616165","0",,2.3642189654268,,"61041000131001","04","100","1001",MEMPAWAH,MEMPAWAH HILIR,KEBUN,,"013","61",,,PENIBUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100013100100","00",,
,"616164","0",,3.00720874148677,,"61040910042001","04","091","2001",MEMPAWAH,ANJONGAN,NON SLS PAK BULU,,"004","61",,,PAK BULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104091004200100","00",,
,"616187","0",,1.84486641300334,,"61040910021003","04","091","1003",MEMPAWAH,ANJONGAN,KEBUN SAWIT,,"002","61",,,ANJUNGAN MELANCAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104091002100300","00",,
,"616177","0",,4.60006288682167,,"61040810031001","04","081","1001",MEMPAWAH,JONGKAT,SAWAH,,"003","61",,,SUNGAI PURUN BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081003100100","00",,
,"616175","0",,1.57216208616052,,"61040810030003","04","081","0003",MEMPAWAH,SEGEDONG,RT 003 RW 01 DUSUN NELAYAN,,"003","61",,,SUNGAI PURUN BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081003000300","00",,
,"616221","0",,0.176188409076669,,"61040900030003","04","090","0003",MEMPAWAH,SUNGAI PINYUH,RT 003 RW 02 DUSUN TERATAI,,"003","61",,,PENIRAMAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104090003000300","00",,
,"616182","0",,0.033259704388295,,"61041010020036","04","101","0036",MEMPAWAH,MEMPAWAH TIMUR,RT 036 RW 03 DUSUN BENTENG TIMUR,,"002","61",,,SUNGAI BAKAU KECIL,KALIMANTAN BARAT,,,,,,2024_1,,"6104101002003600","00",,
,"616163","0",,0.5093097557181,,"61041000130002","04","100","0002",MEMPAWAH,MEMPAWAH HILIR,RT 02 RW 01 DUSUN MELAYU,,"013","61",,,PENIBUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100013000200","00",,
,"616162","0",,0.598510650485049,,"61041000130001","04","100","0001",MEMPAWAH,MEMPAWAH HILIR,RT 01 RW 01 DUSUN MELAYU,,"013","61",,,PENIBUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100013000100","00",,
,"616161","0",,0.249700048419008,,"61041000150015","04","100","0015",MEMPAWAH,MEMPAWAH HILIR,RT 15 RW 06 DUSUN BAMBU,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015001500","00",,
,"616160","0",,11.4974127947315,,"61041200072001","04","120","2001",MEMPAWAH,TOHO,NON SLS TERAP (HUTAN),,"007","61",,,TERAP,KALIMANTAN BARAT,,,,,,2024_1,,"6104120007200100","00",,
,"616159","0",,0.594288389248716,,"61041200070012","04","120","0012",MEMPAWAH,TOHO,RT 008 RW 04 DUSUN BALA,,"007","61",,,TERAP,KALIMANTAN BARAT,,,,,,2024_1,,"6104120007001200","00",,
,"616158","0",,8.60245270524355,,"61041200022001","04","120","2001",MEMPAWAH,TOHO,HUTAN,,"002","61",,,SAMBORA,KALIMANTAN BARAT,,,,,,2024_1,,"6104120002200100","00",,
,"616157","0",,0.417808431505266,,"61041200020013","04","120","0013",MEMPAWAH,TOHO,RT 010 RW 04 DUSUN TUNAS JAYA,,"002","61",,,SAMBORA,KALIMANTAN BARAT,,,,,,2024_1,,"6104120002001300","00",,
,"616156","0",,0.042049417727809,,"61040900040004","04","090","0004",MEMPAWAH,SUNGAI PINYUH,RT 001 RW 02 DUSUN 01,,"004","61",,,NUSAPATI,KALIMANTAN BARAT,,,,,,2024_1,,"6104090004000400","00",,
,"616155","0",,0.63436598115722,,"61041200030004","04","120","0004",MEMPAWAH,TOHO,RT 004 RW 02 DUSUN BENUAN JAYA,,"003","61",,,BENUANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104120003000400","00",,
,"616154","0",,15.737640757444,,"61041200032001","04","120","2001",MEMPAWAH,TOHO,NON SLS BENUANG (HUTAN),,"003","61",,,BENUANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104120003200100","00",,
,"616174","0",,3.91326343203202,,"61040810022002","04","081","2002",MEMPAWAH,SEGEDONG,HUTAN,,"002","61",,,SUNGAI BURUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104081002200200","00",,
,"616153","0",,0.136367144029605,,"61041000150013","04","100","0013",MEMPAWAH,MEMPAWAH HILIR,RT 13 RW 06 DUSUN PINANG,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015001300","00",,
,"616152","0",,0.336173877072641,,"61041000150011","04","100","0011",MEMPAWAH,MEMPAWAH HILIR,RT 11 RW 05 DUSUN PINANG,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015001100","00",,
,"616151","0",,1.58948412461118,,"61041000151001","04","100","1001",MEMPAWAH,MEMPAWAH HILIR,KEBUN,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015100100","00",,
,"616150","0",,0.152230615807153,,"61040810020001","04","081","0001",MEMPAWAH,SEGEDONG,RT 001 RW 001 DUSUN SUBUR 1,,"002","61",,,SUNGAI BURUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104081002000100","00",,
,"616149","0",,0.079844518059563,,"61041000150007","04","100","0007",MEMPAWAH,MEMPAWAH HILIR,RT 07 RW 03 DUSUN ABRASI,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015000700","00",,
,"616148","0",,0.25582921221572,,"61041000150010","04","100","0010",MEMPAWAH,MEMPAWAH HILIR,RT 10 RW 04 DUSUN PINANG,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015001000","00",,
,"616147","0",,0.03409554640214,,"61041000150009","04","100","0009",MEMPAWAH,MEMPAWAH HILIR,RT 09 RW 03 DUSUN ABRASI,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015000900","00",,
,"616146","0",,0.886996228496231,,"61041200030003","04","120","0003",MEMPAWAH,TOHO,RT 003 RW 01 DUSUN BENUAN JAYA,,"003","61",,,BENUANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104120003000300","00",,
,"616145","0",,0.205243179845892,,"61040910040007","04","091","0007",MEMPAWAH,ANJONGAN,RT 007 RW 02 DUSUN PAK BULU,,"004","61",,,PAK BULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104091004000700","00",,
,"616144","0",,0.369766142721129,,"61040910040005","04","091","0005",MEMPAWAH,ANJONGAN,RT 005 RW 02 DUSUN PAK BULU,,"004","61",,,PAK BULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104091004000500","00",,
,"616143","0",,0.038101786009233,,"61041100060004","04","110","0004",MEMPAWAH,SUNGAI KUNYIT,RT 008 RW 04 DUSUN SABAR,,"006","61",,,SUNGAI KUNYIT LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110006000400","00",,
,"616142","0",,0.356145117690266,,"61040810030009","04","081","0009",MEMPAWAH,SEGEDONG,RT 009 RW 03 DUSUN KEMUNING,,"003","61",,,SUNGAI PURUN BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081003000900","00",,
,"616141","0",,0.291264532676799,,"61040810030008","04","081","0008",MEMPAWAH,SEGEDONG,RT 008 RW 03 DUSUN KEMUNING,,"003","61",,,SUNGAI PURUN BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081003000800","00",,
,"616140","0",,0.215163212327375,,"61041000150014","04","100","0014",MEMPAWAH,MEMPAWAH HILIR,RT 14 RW 06 DUSUN BAMBU,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015001400","00",,
,"616139","0",,0.068263430255038,,"61041100060003","04","110","0003",MEMPAWAH,SUNGAI KUNYIT,RT 007 RW 04 DUSUN SABAR,,"006","61",,,SUNGAI KUNYIT LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110006000300","00",,
,"616195","0",,0.612865197932532,,"61041210010009","04","121","0009",MEMPAWAH,SADANIANG,RT 009 RW 03 DUSUN UNTANG,,"001","61",,,PENTEK,KALIMANTAN BARAT,,,,,,2024_1,,"6104121001000900","00",,
,"616138","0",,0.224746058029631,,"61041100060011","04","110","0011",MEMPAWAH,SUNGAI KUNYIT,RT 011 RW 05 DUSUN MUFAKAT,,"006","61",,,SUNGAI KUNYIT LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110006001100","00",,
,"616137","0",,0.052701278629367,,"61041100100017","04","110","0017",MEMPAWAH,SUNGAI KUNYIT,RT 007 RW 02 DUSUN SUKA TANI,,"010","61",,,SUNGAI BUNDUNG LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110010001700","00",,
,"616136","0",,1.80322861985168,,"61041100105001","04","110","5001",MEMPAWAH,SUNGAI KUNYIT,PELABUHAN KIJING,,"010","61",,,SUNGAI BUNDUNG LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110010500100","00",,
,"616135","0",,0.421700881336146,,"61041100100009","04","110","0009",MEMPAWAH,SUNGAI KUNYIT,RT 009 RW 03 DUSUN TUJUH RATUS,,"010","61",,,SUNGAI BUNDUNG LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110010000900","00",,
,"616134","0",,0.148952392812253,,"61041100100003","04","110","0003",MEMPAWAH,SUNGAI KUNYIT,RT 003 RW 01 DUSUN MAYASARI,,"010","61",,,SUNGAI BUNDUNG LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110010000300","00",,
,"616133","0",,0.006624838079373,,"61040810060031","04","081","0031",MEMPAWAH,SEGEDONG,RT 027B RW 007 DUSUN TUNAS BARU,,"006","61",,,PENITI DALAM II,KALIMANTAN BARAT,,,,,,2024_1,,"6104081006003100","00",,
,"616132","0",,0.011820743445792,,"61040810060017","04","081","0017",MEMPAWAH,SEGEDONG,RT 016B RW 003 DUSUN CAHAYA INTAN,,"006","61",,,PENITI DALAM II,KALIMANTAN BARAT,,,,,,2024_1,,"6104081006001700","00",,
,"616131","0",,0.198173620708472,,"61040800010016","04","080","0016",MEMPAWAH,JONGKAT,RT 014 RW 03 DUSUN MELATI,,"001","61",,,SUNGAI NIPAH,KALIMANTAN BARAT,,,,,,2024_1,,"6104080001001600","00",,
,"616130","0",,0.694708714922735,,"61041100100011","04","110","0011",MEMPAWAH,SUNGAI KUNYIT,RT 011 RW 03 DUSUN TUJUH RATUS,,"010","61",,,SUNGAI BUNDUNG LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110010001100","00",,
,"616129","0",,0.331078799353742,,"61040800040072","04","080","0072",MEMPAWAH,JONGKAT,RT 003 RW 13 DUSUN DURIAN,,"004","61",,,WAJOK HULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104080004007200","00",,
,"616128","0",,0.006446467424401,,"61041100010008","04","110","0008",MEMPAWAH,SUNGAI KUNYIT,RT 008 RW 04 DUSUN PERMAI,,"001","61",,,SEMUDUN,KALIMANTAN BARAT,,,,,,2024_1,,"6104110001000800","00",,
,"616127","0",,0.498302333453268,,"61041100100010","04","110","0010",MEMPAWAH,SUNGAI KUNYIT,RT 010 RW 03 DUSUN TUJUH RATUS,,"010","61",,,SUNGAI BUNDUNG LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110010001000","00",,
,"616126","0",,0.244643855646085,,"61040800040002","04","080","0002",MEMPAWAH,JONGKAT,RT 003 RW 04 DUSUN BRAHIMA,,"004","61",,,WAJOK HULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104080004000200","00",,
,"616118","0",,0.046864077745356,,"61041210040003","04","121","0003",MEMPAWAH,SADANIANG,RT 003 RW 01 DUSUN AMAWANG,,"004","61",,,AMAWANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104121004000300","00",,
,"616117","0",,0.065027270808717,,"61040800040063","04","080","0063",MEMPAWAH,JONGKAT,RT 003 RW 12 DUSUN BRAHIMA,,"004","61",,,WAJOK HULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104080004006300","00",,
,"616116","0",,0.926437525182333,,"61041210040014","04","121","0014",MEMPAWAH,SADANIANG,RT 006 RW 05 DUSUN PARONG,,"004","61",,,AMAWANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104121004001400","00",,
,"616115","0",,0.490028558145606,,"61040800020062","04","080","0062",MEMPAWAH,JONGKAT,RT 005 RW 15 DUSUN RAHADI USMAN,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002006200","00",,
,"616114","0",,0.012712040934286,,"61040810060023","04","081","0023",MEMPAWAH,SEGEDONG,RT 020B RW 004 DUSUN LEMBAH HIJAU,,"006","61",,,PENITI DALAM II,KALIMANTAN BARAT,,,,,,2024_1,,"6104081006002300","00",,
,"616113","0",,0.029077439029758,,"61040800020012","04","080","0012",MEMPAWAH,JONGKAT,RT 001 RW 006 DUSUN PANGERAN ADIPATI,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002001200","00",,
,"616123","0",,0.196688118363771,,"61040800040065","04","080","0065",MEMPAWAH,JONGKAT,RT 004 RW 04 DUSUN BRAHIMA,,"004","61",,,WAJOK HULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104080004006500","00",,
,"616124","0",,0.012422875940145,,"61040900090047","04","090","0047",MEMPAWAH,SUNGAI PINYUH,RT 005 RW 006,,"009","61",,,SUNGAI PINYUH,KALIMANTAN BARAT,,,,,,2024_1,,"6104090009004700","00",,
,"616438","0",,27.5423928131842,,"61040810052001","04","081","2001",MEMPAWAH,SEGEDONG,HUTAN / SEMAK BELUKAR,,"005","61",,,PENITI BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081005200100","00",,
,"616529","0",,0.498794462718264,,"61041000120028","04","100","0028",MEMPAWAH,MEMPAWAH HILIR,RT 022 RW 09 DUSUN PARIT AMANKU,,"012","61",,,PASIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104100012002800","00",,
,"616445","0",,0.031675490746313,,"61040810050010","04","081","0010",MEMPAWAH,SEGEDONG,RT 001 RW 003 DUSUN KARYA BAKTI,,"005","61",,,PENITI BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081005001000","00",,
,"616444","0",,0.135196361650569,,"61040900040007","04","090","0007",MEMPAWAH,SUNGAI PINYUH,RT 001 RW 03 DUSUN 02,,"004","61",,,NUSAPATI,KALIMANTAN BARAT,,,,,,2024_1,,"6104090004000700","00",,
,"616442","0",,0.998949971088396,,"61040900040023","04","090","0023",MEMPAWAH,SUNGAI PINYUH,RT 002 RW 10 DUSUN 05,,"004","61",,,NUSAPATI,KALIMANTAN BARAT,,,,,,2024_1,,"6104090004002300","00",,
,"616437","0",,1.18212621545797,,"61040900030022","04","090","0022",MEMPAWAH,SUNGAI PINYUH,RT 022 RW 010 DUSUN DANAU,,"003","61",,,PENIRAMAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104090003002200","00",,
,"616436","0",,0.240363457079993,,"61041000130008","04","100","0008",MEMPAWAH,MEMPAWAH HILIR,RT 08 RW 03 DUSUN DEWA SUHAR MANIK,,"013","61",,,PENIBUNG,KALIMANTAN BARAT,,,,,,2024_1,,"6104100013000800","00",,
,"616435","0",,1.12740543725145,,"61041010060014","04","101","0014",MEMPAWAH,MEMPAWAH TIMUR,RT 014 RW 04 DUSUN PERMAI,,"006","61",,,ANTIBAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101006001400","00",,
,"616443","0",,0.195839915914708,,"61040900040003","04","090","0003",MEMPAWAH,SUNGAI PINYUH,RT 003 RW 01 DUSUN 01,,"004","61",,,NUSAPATI,KALIMANTAN BARAT,,,,,,2024_1,,"6104090004000300","00",,
,"616434","0",,0.216733168905204,,"61041000150020","04","100","0020",MEMPAWAH,MEMPAWAH HILIR,RT 20 RW 08 DUSUN MEKAR,,"015","61",,,MALIKIAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100015002000","00",,
,"616433","0",,0.046419510320885,,"61040800020052","04","080","0052",MEMPAWAH,JONGKAT,RT 005 RW 010 DUSUN RADEN TAUFIK,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002005200","00",,
,"616432","0",,0.387864966118773,,"61041010080011","04","101","0011",MEMPAWAH,MEMPAWAH TIMUR,RT 011 RW 06 DUSUN PARIT BANJAR TENGAH,,"008","61",,,PARIT BANJAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101008001100","00",,
,"616431","0",,0.739786266297889,,"61040900120003","04","090","0003",MEMPAWAH,SUNGAI PINYUH,RT 003 RW 02 DUSUN PARIT KURUS,,"012","61",,,SUNGAI BAKAU BESAR DARAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104090012000300","00",,
,"616428","0",,0.990210014171715,,"61041000120009","04","100","0009",MEMPAWAH,MEMPAWAH HILIR,RT 029 RW 02 DUSUN PASIR LAUT,,"012","61",,,PASIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104100012000900","00",,
,"616427","0",,11.3918959184624,,"61041210030001","04","121","0001",MEMPAWAH,SADANIANG,RT 001 RW 01 DUSUN BUMBUN,,"003","61",,,BUMBUN,KALIMANTAN BARAT,,,,,,2024_1,,"6104121003000100","00",,
,"616426","0",,11.1610321515938,,"61040910022001","04","091","2001",MEMPAWAH,ANJONGAN,HUTAN,,"002","61",,,ANJUNGAN MELANCAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104091002200100","00",,
,"616425","0",,0.13337558314514,,"61040900110013","04","090","0013",MEMPAWAH,SUNGAI PINYUH,RT 008 RW 04 DUSUN TIMUR,,"011","61",,,SUNGAI BAKAU BESAR LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104090011001300","00",,
,"616423","0",,0.092333219006386,,"61040910020008","04","091","0008",MEMPAWAH,ANJONGAN,RT 021 RW 01,,"002","61",,,ANJUNGAN MELANCAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104091002000800","00",,
,"616422","0",,1.47690216931481,,"61041200050010","04","120","0010",MEMPAWAH,TOHO,RT 014 RW 03 DUSUN SEPANG,,"005","61",,,SEPANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104120005001000","00",,
,"616421","0",,12.4482388438797,,"61041200052001","04","120","2001",MEMPAWAH,TOHO,NONSLS SEPANG,,"005","61",,,SEPANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104120005200100","00",,
,"616420","0",,0.327758317383868,,"61041010060018","04","101","0018",MEMPAWAH,MEMPAWAH TIMUR,RT 018 RW 05 DUSUN SATRIA,,"006","61",,,ANTIBAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101006001800","00",,
,"616419","0",,0.019970902071398,,"61040800020022","04","080","0022",MEMPAWAH,JONGKAT,RT 003 RW 003 DUSUN SULTAN ABDURRAHMAN,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002002200","00",,
,"616418","0",,0.015803428915716,,"61040800020024","04","080","0024",MEMPAWAH,JONGKAT,RT 002 RW 013 DUSUN SULTAN ABDURRAHMAN,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002002400","00",,
,"616417","0",,1.75315070281766,,"61040800030025","04","080","0025",MEMPAWAH,JONGKAT,RT 002 RW 07 DUSUN KELAPA,,"003","61",,,WAJOK HILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080003002500","00",,
,"616416","0",,2.4401331412258,,"61041200050006","04","120","0006",MEMPAWAH,TOHO,RT 006 RW 02 DUSUN SEPANG,,"005","61",,,SEPANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104120005000600","00",,
,"616415","0",,0.022921717303821,,"61040800020020","04","080","0020",MEMPAWAH,JONGKAT,RT 001 RW 003 DUSUN SULTAN ABDURRAHMAN,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002002000","00",,
,"616414","0",,0.042626665120033,,"61040800020007","04","080","0007",MEMPAWAH,JONGKAT,RT 002 RW 002 DUSUN URAI BAWADI,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002000700","00",,
,"616413","0",,0.355020780844325,,"61040800020026","04","080","0026",MEMPAWAH,JONGKAT,RT 004 RW 013 DUSUN SULTAN ABDURRAHMAN,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002002600","00",,
,"616412","0",,0.651912507942953,,"61040800020060","04","080","0060",MEMPAWAH,JONGKAT,RT 003 RW 15 DUSUN RAHADI USMAN,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002006000","00",,
,"616411","0",,2.29496051145774,,"61040800020011","04","080","0011",MEMPAWAH,JONGKAT,RT 003 RW 014 DUSUN URAI BAWADI,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002001100","00",,
,"616410","0",,0.285238696651841,,"61041010020010","04","101","0010",MEMPAWAH,MEMPAWAH TIMUR,RT 018 RW 03 DUSUN SEPAKAT TENGAH,,"002","61",,,SUNGAI BAKAU KECIL,KALIMANTAN BARAT,,,,,,2024_1,,"6104101002001000","00",,
